자치구,행정동,성별,연령대,총인구,1인가구,사회성,평일이동,휴일이동,기타이동,적은이동,많은이동,영상,생활,재정,"이동-
사회성"
용산구,후암동,2,20,572,174,9,24,9,17,0,11,9,7,5,0
용산구,후암동,2,25,687,156,9,10,12,10,0,20,10,16,11,0
용산구,후암동,2,30,745,103,9,11,7,15,0,20,9,7,10,0
용산구,후암동,2,35,709,84,5,12,6,13,0,16,14,11,8,0
용산구,후암동,2,40,770,58,5,14,4,16,0,9,11,13,3,0
용산구,후암동,2,45,804,68,3,16,7,21,0,10,8,11,5,0
용산구,후암동,2,50,789,70,9,6,5,8,0,5,7,9,21,0
용산구,후암동,2,55,688,48,6,4,2,3,0,3,6,5,5,0
용산구,후암동,2,60,534,77,7,23,8,26,0,3,16,11,6,0
용산구,후암동,2,65,458,100,8,18,12,15,0,1,14,10,11,0
용산구,후암동,2,70,398,92,4,22,3,19,0,1,14,10,4,0
용산구,후암동,2,75,280,86,4,14,9,7,2,1,2,7,10,11
용산구,후암동,2,80,189,51,4,13,4,11,5,0,12,2,4,29
용산구,후암동,2,85,113,28,1,2,0,1,2,0,2,3,1,3
용산구,후암동,2,90,18,8,3,0,1,0,0,0,0,1,0,1
은평구,갈현1동,1,20,886,244,20,32,10,27,0,19,25,20,7,0
은평구,갈현1동,1,25,872,218,27,12,22,12,0,28,22,24,24,0
은평구,갈현1동,1,30,"1,024",210,21,21,17,15,0,38,18,18,24,0
은평구,갈현1동,1,35,845,167,16,13,12,9,0,34,13,17,14,0
은평구,갈현1동,1,40,920,125,18,9,26,8,0,22,17,27,28,0
은평구,갈현1동,1,45,942,118,24,17,11,9,0,18,16,15,11,0
은평구,갈현1동,1,50,929,131,23,8,19,5,0,8,13,24,41,0
은평구,갈현1동,1,55,948,133,30,14,18,17,0,8,19,21,21,0
은평구,갈현1동,1,60,678,106,17,15,17,13,0,5,11,19,9,0
은평구,갈현1동,1,65,596,110,12,3,19,1,0,1,2,10,13,0
은평구,갈현1동,1,70,397,78,17,6,2,4,0,1,7,9,9,0
은평구,갈현1동,1,75,286,74,5,9,7,3,1,1,6,6,8,18
은평구,갈현1동,1,80,173,44,4,2,3,0,1,0,1,4,1,17
은평구,갈현1동,1,85,58,14,1,1,0,2,1,0,1,0,1,13
은평구,갈현1동,1,90,9,3,0,0,1,1,0,0,1,1,1,0
은평구,갈현1동,2,20,816,269,14,25,20,10,0,20,12,14,16,0
은평구,갈현1동,2,25,878,207,11,10,15,16,0,26,13,9,15,0
은평구,갈현1동,2,30,887,151,7,21,17,22,0,25,15,17,17,0
은평구,갈현1동,2,35,779,99,7,10,4,7,0,20,11,11,12,0
은평구,갈현1동,2,40,"1,000",78,17,6,8,8,0,14,16,9,14,0
은평구,갈현1동,2,45,"1,048",83,9,3,18,9,0,14,12,20,14,0
은평구,갈현1동,2,50,"1,075",82,14,5,11,4,0,5,11,9,18,0
은평구,갈현1동,2,55,"1,093",87,18,8,18,7,0,5,13,5,13,0
은평구,갈현1동,2,60,788,106,8,21,11,19,0,5,14,12,8,0
은평구,갈현1동,2,65,702,142,5,20,24,13,0,2,9,26,24,0
은평구,갈현1동,2,70,486,113,12,21,3,17,0,1,16,22,12,0
은평구,갈현1동,2,75,336,99,2,9,12,8,1,1,5,12,15,16
은평구,갈현1동,2,80,229,67,7,5,4,4,3,1,3,9,3,12
은평구,갈현1동,2,85,107,35,5,3,3,2,1,0,3,5,1,7
은평구,갈현1동,2,90,14,6,0,0,1,0,0,0,0,0,0,1
은평구,갈현2동,1,20,991,298,27,43,16,34,0,21,36,12,13,0
은평구,갈현2동,1,25,927,259,24,28,17,28,0,25,33,34,25,0
은평구,갈현2동,1,30,"1,232",260,23,26,21,20,0,49,23,26,26,0
은평구,갈현2동,1,35,"1,255",256,32,15,19,15,0,51,27,29,20,0
은평구,갈현2동,1,40,"1,197",161,20,24,24,12,0,25,14,29,32,0
은평구,갈현2동,1,45,"1,255",178,23,22,23,15,0,26,17,24,9,0
은평구,갈현2동,1,50,"1,123",168,30,13,32,6,0,11,17,29,45,0
은평구,갈현2동,1,55,"1,032",156,19,15,19,13,0,8,15,23,17,0
은평구,갈현2동,1,60,711,110,18,17,16,13,0,5,16,20,8,0
은평구,갈현2동,1,65,614,124,16,7,26,6,0,2,8,6,14,0
은평구,갈현2동,1,70,428,87,18,10,2,5,0,1,7,5,8,0
은평구,갈현2동,1,75,315,73,7,7,4,3,1,1,5,2,8,10
은평구,갈현2동,1,80,211,67,9,5,2,2,1,0,5,5,4,14
은평구,갈현2동,1,85,76,26,5,3,0,2,0,0,3,2,1,6
은평구,갈현2동,1,90,9,3,0,0,0,0,0,0,0,0,0,0
은평구,갈현2동,2,20,"1,023",339,23,39,15,27,0,21,19,8,17,0
은평구,갈현2동,2,25,"1,051",351,13,22,25,23,0,39,21,25,40,0
은평구,갈현2동,2,30,"1,202",188,8,17,9,22,0,36,8,18,25,0
은평구,갈현2동,2,35,"1,114",137,9,16,10,13,0,26,14,12,11,0
은평구,갈현2동,2,40,"1,350",113,15,26,19,33,0,17,21,21,23,0
은평구,갈현2동,2,45,"1,403",101,7,28,15,19,0,16,15,14,17,0
은평구,갈현2동,2,50,"1,195",82,16,11,18,7,0,5,12,10,19,0
은평구,갈현2동,2,55,"1,194",81,11,5,16,7,0,5,8,15,14,0
은평구,갈현2동,2,60,861,115,15,35,14,30,0,4,20,9,6,0
은평구,갈현2동,2,65,740,156,12,24,21,16,0,2,17,16,16,0
은평구,갈현2동,2,70,572,120,14,22,2,12,0,1,15,14,7,0
은평구,갈현2동,2,75,400,116,3,12,9,8,3,1,12,12,12,6
은평구,갈현2동,2,80,255,79,8,8,4,8,2,1,6,8,1,10
은평구,갈현2동,2,85,101,32,3,2,1,2,1,0,1,3,0,3
은평구,갈현2동,2,90,26,12,3,0,0,0,0,0,0,2,0,0
은평구,구산동,1,20,"1,153",375,41,64,19,41,0,23,31,28,27,0
은평구,구산동,1,25,922,290,21,26,17,22,0,28,26,41,30,0
은평구,구산동,1,30,"1,271",258,22,20,13,16,0,46,17,43,16,0
은평구,구산동,1,35,"1,216",239,21,22,19,9,0,41,20,16,23,0
은평구,구산동,1,40,"1,447",205,34,31,25,25,0,32,25,28,49,0
은평구,구산동,1,45,"1,410",201,31,29,29,13,0,28,19,24,21,0
은평구,구산동,1,50,"1,415",211,33,21,28,11,0,12,19,24,60,0
은평구,구산동,1,55,"1,388",215,34,28,30,11,0,11,23,32,30,0
은평구,구산동,1,60,"1,119",182,16,38,20,26,0,8,16,33,16,0
은평구,구산동,1,65,880,177,23,12,27,5,0,3,5,15,29,0
은평구,구산동,1,70,542,114,18,10,3,6,0,1,9,8,5,0
은평구,구산동,1,75,400,108,9,13,6,5,2,1,5,5,5,11
은평구,구산동,1,80,269,79,7,10,4,5,1,1,7,3,5,19
은평구,구산동,1,85,85,27,4,5,1,2,2,0,5,1,2,9
은평구,구산동,1,90,19,4,1,0,1,0,0,0,0,1,0,2
은평구,구산동,2,20,"1,091",392,23,44,15,25,0,24,15,15,17,0
은평구,구산동,2,25,"1,002",307,15,27,21,27,0,32,21,31,35,0
은평구,구산동,2,30,"1,139",193,16,30,8,24,0,31,16,23,22,0
은평구,구산동,2,35,"1,113",146,12,19,10,23,0,26,13,21,13,0
은평구,구산동,2,40,"1,382",102,6,27,11,29,0,16,15,10,14,0
은평구,구산동,2,45,"1,423",105,16,21,12,16,0,16,17,16,12,0
은평구,구산동,2,50,"1,345",90,9,18,16,17,0,5,11,12,18,0
은평구,구산동,2,55,"1,300",95,19,12,14,11,0,5,18,11,13,0
은평구,구산동,2,60,969,133,11,48,13,38,0,5,20,11,10,0
은평구,구산동,2,65,787,173,7,33,20,19,0,2,16,19,18,0
은평구,구산동,2,70,588,123,11,27,1,18,0,1,16,18,5,0
은평구,구산동,2,75,496,150,4,27,10,16,4,1,18,10,5,20
은평구,구산동,2,80,295,79,9,9,4,7,5,1,6,7,2,12
은평구,구산동,2,85,130,37,7,6,1,5,3,0,6,2,0,34
은평구,구산동,2,90,39,7,4,1,1,1,1,0,1,1,1,3
은평구,녹번동,1,20,875,222,16,24,14,23,0,18,21,7,11,0
은평구,녹번동,1,25,"1,020",275,28,15,26,22,0,37,28,28,25,0
은평구,녹번동,1,30,"1,340",249,17,23,22,18,0,49,16,21,27,0
은평구,녹번동,1,35,"1,374",268,27,16,22,17,0,52,21,14,19,0
은평구,녹번동,1,40,"1,304",182,29,23,26,22,0,28,28,23,37,0
은평구,녹번동,1,45,"1,208",173,23,22,17,17,0,26,22,18,25,0
은평구,녹번동,1,50,"1,157",170,28,19,21,15,0,10,27,24,48,0
은평구,녹번동,1,55,"1,149",168,22,20,22,17,0,9,22,28,25,0
은평구,녹번동,1,60,852,127,12,18,20,15,0,6,13,25,8,0
은평구,녹번동,1,65,708,134,17,7,21,10,0,2,9,13,20,0
은평구,녹번동,1,70,554,105,22,11,1,13,0,1,12,10,9,0
은평구,녹번동,1,75,399,118,5,5,10,5,0,1,4,4,10,15
은평구,녹번동,1,80,288,81,10,5,3,7,2,1,10,3,3,14
은평구,녹번동,1,85,78,26,3,1,2,2,0,0,3,1,0,4
은평구,녹번동,1,90,13,3,0,0,0,0,0,0,0,0,0,1
은평구,녹번동,2,20,908,286,10,17,11,16,0,22,14,11,11,0
은평구,녹번동,2,25,"1,109",308,12,14,25,14,0,35,14,22,25,0
은평구,녹번동,2,30,"1,341",185,7,28,11,26,0,34,15,11,18,0
은평구,녹번동,2,35,"1,256",132,10,14,7,14,0,25,14,11,11,0
은평구,녹번동,2,40,"1,238",99,13,19,12,21,0,18,17,16,19,0
은평구,녹번동,2,45,"1,270",101,10,18,12,24,0,15,15,15,9,0
은평구,녹번동,2,50,"1,246",80,12,10,13,12,0,5,12,11,17,0
은평구,녹번동,2,55,"1,390",100,13,13,12,12,0,5,10,13,15,0
은평구,녹번동,2,60,"1,035",140,14,34,19,34,0,6,25,17,12,0
은평구,녹번동,2,65,894,193,13,19,23,26,0,2,21,26,26,0
은평구,녹번동,2,70,730,163,20,26,3,25,0,2,25,22,9,0
은평구,녹번동,2,75,568,157,7,12,14,15,2,1,15,15,16,22
은평구,녹번동,2,80,366,107,7,6,6,7,2,1,7,9,3,8
은평구,녹번동,2,85,145,46,6,2,4,4,0,0,2,7,3,9
은평구,녹번동,2,90,28,12,2,0,2,1,0,0,0,3,1,6
은평구,대조동,1,20,967,237,22,22,18,20,0,21,32,10,20,0
은평구,대조동,1,25,"1,170",237,30,13,15,22,0,25,32,33,26,0
은평구,대조동,1,30,"1,481",275,37,14,19,12,0,60,23,27,36,0
은평구,대조동,1,35,"1,386",254,38,19,28,17,0,51,27,20,28,0
은평구,대조동,1,40,"1,322",189,41,23,22,18,0,34,36,25,44,0
은평구,대조동,1,45,"1,209",172,15,23,32,21,0,25,19,27,24,0
은평구,대조동,1,50,"1,157",174,30,17,30,9,0,9,26,30,35,0
은평구,대조동,1,55,"1,122",172,22,7,33,9,0,10,18,31,23,0
은평구,대조동,1,60,822,133,18,18,32,11,0,6,13,25,15,0
은평구,대조동,1,65,761,136,20,7,29,10,0,1,14,18,17,0
은평구,대조동,1,70,476,96,15,11,3,8,0,1,9,9,11,0
은평구,대조동,1,75,363,97,5,6,5,4,0,1,5,3,11,3
은평구,대조동,1,80,293,91,7,6,5,7,3,1,11,4,6,28
은평구,대조동,1,85,105,30,2,4,0,4,1,0,4,1,1,10
은평구,대조동,1,90,13,5,0,0,0,0,0,0,0,0,0,0
은평구,대조동,2,20,"1,126",296,21,23,20,17,0,27,11,8,23,0
은평구,대조동,2,25,"1,404",316,24,17,40,17,0,42,20,27,28,0
은평구,대조동,2,30,"1,554",228,10,32,13,27,0,44,10,22,33,0
은평구,대조동,2,35,"1,255",160,8,20,11,15,0,30,19,14,8,0
은평구,대조동,2,40,"1,286",107,19,22,12,23,0,18,18,17,21,0
은평구,대조동,2,45,"1,270",102,14,14,13,19,0,17,17,18,6,0
은평구,대조동,2,50,"1,229",93,19,12,18,9,0,6,17,12,27,0
은평구,대조동,2,55,"1,345",99,9,11,25,8,0,5,11,9,17,0
은평구,대조동,2,60,"1,043",133,14,39,19,37,0,5,27,17,11,0
은평구,대조동,2,65,853,187,15,19,28,19,0,2,23,29,28,0
은평구,대조동,2,70,637,134,13,23,1,20,0,1,22,12,5,0
은평구,대조동,2,75,518,160,7,18,9,20,4,2,17,14,6,32
은평구,대조동,2,80,342,95,11,6,5,5,1,1,6,8,3,6
은평구,대조동,2,85,137,44,9,3,2,3,1,0,4,7,0,9
은평구,대조동,2,90,17,7,3,0,1,0,0,0,0,1,0,5
은평구,불광1동,1,20,"1,294",344,25,33,12,30,0,33,37,20,25,0
은평구,불광1동,1,25,"1,220",351,32,21,20,29,0,37,37,24,33,0
은평구,불광1동,1,30,"1,694",352,16,37,31,34,0,71,31,39,37,0
은평구,불광1동,1,35,"1,690",336,39,20,21,11,0,64,29,34,24,0
은평구,불광1동,1,40,"1,755",251,44,26,34,24,0,43,32,37,57,0
은평구,불광1동,1,45,"1,569",233,36,42,28,23,0,35,31,32,26,0
은평구,불광1동,1,50,"1,558",233,31,23,25,20,0,15,25,25,62,0
은평구,불광1동,1,55,"1,480",222,23,20,23,14,0,14,22,38,33,0
은평구,불광1동,1,60,"1,075",169,19,26,24,22,0,8,15,39,14,0
은평구,불광1동,1,65,870,175,13,8,34,3,0,3,9,10,23,0
은평구,불광1동,1,70,612,116,17,6,4,5,0,1,7,10,10,0
은평구,불광1동,1,75,488,137,9,10,9,8,2,1,8,7,16,19
은평구,불광1동,1,80,393,117,9,7,6,6,2,1,9,6,7,22
은평구,불광1동,1,85,129,40,5,2,3,2,1,0,4,4,2,16
은평구,불광1동,1,90,22,4,1,0,0,1,0,0,0,0,1,0
은평구,불광1동,2,20,"1,267",440,29,34,26,29,0,32,26,19,19,0
은평구,불광1동,2,25,"1,436",424,11,30,38,23,0,50,22,33,29,0
은평구,불광1동,2,30,"1,702",265,15,27,12,23,0,51,24,22,22,0
은평구,불광1동,2,35,"1,721",215,21,24,15,25,0,41,34,16,18,0
은평구,불광1동,2,40,"1,708",132,16,21,14,31,0,24,23,27,22,0
은평구,불광1동,2,45,"1,672",125,11,20,20,21,0,21,12,18,18,0
은평구,불광1동,2,50,"1,772",124,19,16,18,13,0,8,17,15,31,0
은평구,불광1동,2,55,"1,724",107,14,7,23,11,0,6,10,14,11,0
은평구,불광1동,2,60,"1,307",173,11,46,22,40,0,7,23,23,13,0
은평구,불광1동,2,65,"1,101",239,13,23,36,26,0,3,25,41,29,0
은평구,불광1동,2,70,876,207,20,29,4,24,0,2,29,29,17,0
은평구,불광1동,2,75,655,186,4,19,13,17,5,2,12,19,17,19
은평구,불광1동,2,80,491,148,10,10,12,8,4,1,11,15,11,22
은평구,불광1동,2,85,214,61,9,2,2,3,5,1,4,5,3,14
은평구,불광1동,2,90,39,11,2,0,0,0,0,0,0,1,0,0
은평구,불광2동,1,20,951,281,35,25,13,32,0,21,31,20,21,0
은평구,불광2동,1,25,979,289,30,21,33,24,0,36,26,27,31,0
은평구,불광2동,1,30,"1,197",252,16,22,33,19,0,49,17,33,23,0
은평구,불광2동,1,35,"1,041",207,27,19,26,11,0,39,26,20,13,0
은평구,불광2동,1,40,"1,157",154,33,14,26,9,0,24,25,31,30,0
은평구,불광2동,1,45,"1,070",150,24,16,24,12,0,24,13,17,22,0
은평구,불광2동,1,50,"1,101",172,25,17,33,13,0,9,20,33,37,0
은평구,불광2동,1,55,"1,158",175,34,18,36,10,0,8,23,30,20,0
은평구,불광2동,1,60,853,136,25,15,39,16,0,6,15,28,11,0
은평구,불광2동,1,65,710,148,19,6,26,5,0,2,6,16,17,0
은평구,불광2동,1,70,524,109,22,6,3,5,0,1,7,11,4,0
은평구,불광2동,1,75,380,105,5,3,11,2,1,1,6,10,12,17
은평구,불광2동,1,80,247,79,11,2,4,3,0,1,3,6,5,5
은평구,불광2동,1,85,74,20,4,1,1,1,0,0,1,2,2,1
은평구,불광2동,1,90,16,4,0,1,0,1,0,0,1,0,1,0
은평구,불광2동,2,20,938,279,14,29,13,18,0,19,14,13,12,0
은평구,불광2동,2,25,976,275,16,23,34,21,0,31,15,20,30,0
은평구,불광2동,2,30,"1,013",146,10,17,11,11,0,28,10,19,14,0
은평구,불광2동,2,35,930,112,9,10,10,10,0,21,13,6,8,0
은평구,불광2동,2,40,"1,059",80,11,11,20,13,0,15,9,16,13,0
은평구,불광2동,2,45,"1,198",91,11,8,20,9,0,15,12,14,7,0
은평구,불광2동,2,50,"1,279",83,23,6,16,7,0,5,13,13,17,0
은평구,불광2동,2,55,"1,314",101,20,9,27,5,0,6,12,13,17,0
은평구,불광2동,2,60,993,132,11,29,23,32,0,5,14,13,6,0
은평구,불광2동,2,65,878,180,13,18,28,14,0,2,15,23,21,0
은평구,불광2동,2,70,641,133,13,21,1,15,0,1,19,20,12,0
은평구,불광2동,2,75,519,152,2,13,15,15,1,1,13,14,12,7
은평구,불광2동,2,80,370,120,7,8,7,8,2,1,7,12,7,24
은평구,불광2동,2,85,107,33,7,1,3,2,1,0,3,6,2,4
은평구,불광2동,2,90,18,8,2,1,0,1,1,0,1,2,1,7
은평구,수색동,1,20,544,170,6,8,8,13,0,11,10,10,11,0
은평구,수색동,1,25,588,166,12,6,15,7,0,21,10,21,18,0
은평구,수색동,1,30,648,120,15,11,9,16,0,24,15,4,7,0
은평구,수색동,1,35,637,109,12,5,4,3,0,23,7,6,3,0
은평구,수색동,1,40,699,90,26,9,15,11,0,16,15,9,12,0
은평구,수색동,1,45,677,90,13,8,6,6,0,15,9,11,7,0
은평구,수색동,1,50,729,107,13,4,16,2,0,7,12,10,25,0
은평구,수색동,1,55,783,116,12,13,7,7,0,7,9,21,16,0
은평구,수색동,1,60,580,85,18,10,6,12,0,4,17,15,5,0
은평구,수색동,1,65,394,72,8,3,15,5,0,1,5,7,12,0
은평구,수색동,1,70,311,56,10,3,5,1,0,1,1,5,3,0
은평구,수색동,1,75,187,61,5,1,5,2,0,1,1,3,5,1
은평구,수색동,1,80,142,36,4,2,2,4,1,0,6,4,3,15
은평구,수색동,1,85,63,23,3,1,0,0,1,0,3,2,0,1
은평구,수색동,1,90,12,6,0,1,0,0,0,0,0,0,1,0
은평구,수색동,2,20,468,166,4,9,10,4,0,15,3,8,4,0
은평구,수색동,2,25,495,162,12,7,10,6,0,18,7,7,14,0
은평구,수색동,2,30,643,89,0,7,7,11,0,17,6,5,5,0
은평구,수색동,2,35,572,69,4,7,2,9,0,13,4,8,2,0
은평구,수색동,2,40,569,40,5,6,3,6,0,7,7,9,6,0
은평구,수색동,2,45,644,43,6,9,5,6,0,7,4,6,3,0
은평구,수색동,2,50,738,46,8,5,6,6,0,3,8,5,7,0
은평구,수색동,2,55,829,51,8,11,6,8,0,3,6,5,6,0
은평구,수색동,2,60,646,92,6,26,8,17,0,4,12,8,7,0
은평구,수색동,2,65,482,103,2,10,14,7,0,1,9,12,16,0
은평구,수색동,2,70,414,83,15,12,2,11,0,1,8,18,10,0
은평구,수색동,2,75,301,102,7,7,16,5,0,1,6,17,5,4
은평구,수색동,2,80,273,80,4,9,7,9,2,1,6,9,7,18
은평구,수색동,2,85,106,33,4,0,5,2,0,0,1,6,2,6
은평구,수색동,2,90,28,12,1,1,1,2,0,0,2,1,1,5
은평구,신사1동,1,20,964,276,23,24,15,32,0,18,27,20,13,0
은평구,신사1동,1,25,896,269,21,18,14,26,0,25,25,32,22,0
은평구,신사1동,1,30,"1,199",223,16,27,20,28,0,38,19,21,21,0
은평구,신사1동,1,35,"1,161",244,23,18,11,16,0,45,26,20,25,0
은평구,신사1동,1,40,"1,182",158,32,15,31,17,0,26,25,27,31,0
은평구,신사1동,1,45,"1,022",148,21,16,17,12,0,22,21,18,21,0
은평구,신사1동,1,50,"1,032",153,23,7,22,12,0,10,19,24,38,0
은평구,신사1동,1,55,"1,047",141,25,6,20,6,0,8,19,22,23,0
은평구,신사1동,1,60,747,113,14,11,13,11,0,5,13,14,7,0
은평구,신사1동,1,65,609,107,10,2,19,2,0,2,5,8,13,0
은평구,신사1동,1,70,379,66,7,4,4,3,0,1,2,3,5,0
은평구,신사1동,1,75,314,83,2,2,5,4,1,1,7,3,7,15
은평구,신사1동,1,80,163,51,5,2,4,1,0,0,2,4,4,5
은평구,신사1동,1,85,58,18,4,1,0,2,0,0,2,0,0,9
은평구,신사1동,1,90,6,2,0,0,0,0,0,0,0,0,0,0
은평구,신사1동,2,20,880,296,14,22,11,19,0,23,9,10,9,0
은평구,신사1동,2,25,990,271,12,15,21,11,0,28,14,27,22,0
은평구,신사1동,2,30,"1,163",153,7,17,10,13,0,29,10,14,10,0
은평구,신사1동,2,35,"1,127",150,10,16,11,19,0,27,14,15,11,0
은평구,신사1동,2,40,"1,132",89,9,17,16,25,0,15,13,12,15,0
은평구,신사1동,2,45,"1,162",79,10,17,16,25,0,12,18,9,8,0
은평구,신사1동,2,50,"1,179",79,12,6,13,2,0,5,7,11,16,0
은평구,신사1동,2,55,"1,176",75,13,7,15,9,0,4,13,6,8,0
은평구,신사1동,2,60,825,121,10,32,13,40,0,5,21,11,9,0
은평구,신사1동,2,65,715,155,13,11,13,16,0,2,13,18,16,0
은평구,신사1동,2,70,501,106,13,9,3,12,0,1,12,13,7,0
은평구,신사1동,2,75,369,126,2,7,9,9,1,1,7,11,9,4
은평구,신사1동,2,80,239,77,4,3,4,3,0,1,4,5,3,4
은평구,신사1동,2,85,122,37,3,2,2,2,1,0,3,2,1,6
은평구,신사1동,2,90,26,8,1,0,0,0,0,0,0,2,1,1
은평구,신사2동,1,20,738,230,24,27,14,20,0,21,20,9,14,0
은평구,신사2동,1,25,667,192,22,12,14,16,0,21,23,22,20,0
은평구,신사2동,1,30,888,200,19,18,11,14,0,36,16,22,20,0
은평구,신사2동,1,35,774,149,12,7,13,9,0,31,10,10,11,0
은평구,신사2동,1,40,895,119,18,9,16,10,0,21,14,13,21,0
은평구,신사2동,1,45,887,133,17,19,10,12,0,19,24,16,16,0
은평구,신사2동,1,50,828,119,21,4,15,4,0,8,16,14,27,0
은평구,신사2동,1,55,884,136,16,7,17,11,0,7,7,39,25,0
은평구,신사2동,1,60,652,109,17,11,9,11,0,5,17,14,7,0
은평구,신사2동,1,65,502,99,7,4,12,3,0,1,3,6,11,0
은평구,신사2동,1,70,314,62,8,5,2,8,0,1,8,3,2,0
은평구,신사2동,1,75,218,59,4,1,3,2,1,1,2,3,4,10
은평구,신사2동,1,80,140,40,1,1,2,1,0,0,3,2,2,2
은평구,신사2동,1,85,39,13,3,0,1,0,0,0,0,1,1,1
은평구,신사2동,1,90,17,6,1,1,0,1,0,0,1,0,0,7
은평구,신사2동,2,20,664,222,8,12,10,8,0,17,7,8,11,0
은평구,신사2동,2,25,648,187,11,10,16,14,0,19,11,20,15,0
은평구,신사2동,2,30,768,120,2,20,4,17,0,20,10,9,16,0
은평구,신사2동,2,35,782,92,6,8,2,16,0,16,8,6,5,0
은평구,신사2동,2,40,886,67,4,12,9,12,0,11,5,8,16,0
은평구,신사2동,2,45,926,63,8,17,4,19,0,8,10,9,6,0
은평구,신사2동,2,50,893,62,8,3,12,5,0,4,5,12,14,0
은평구,신사2동,2,55,892,55,8,6,10,3,0,3,10,3,6,0
은평구,신사2동,2,60,759,106,9,22,16,25,0,4,13,9,7,0
은평구,신사2동,2,65,524,117,5,16,14,12,0,1,12,16,13,0
은평구,신사2동,2,70,417,91,11,14,2,14,0,1,15,13,7,0
은평구,신사2동,2,75,283,91,2,7,7,5,1,1,6,6,10,7
은평구,신사2동,2,80,198,58,6,2,2,6,2,0,6,6,1,13
은평구,신사2동,2,85,96,29,5,1,1,2,0,0,1,6,2,2
은평구,신사2동,2,90,20,5,1,0,0,1,0,0,0,1,1,5
은평구,역촌동,1,20,"1,544",455,44,59,26,49,0,29,41,21,26,0
은평구,역촌동,1,25,"1,478",392,27,30,27,26,0,48,35,50,49,0
은평구,역촌동,1,30,"1,990",402,24,42,29,33,0,72,27,36,35,0
은평구,역촌동,1,35,"2,192",422,48,32,15,35,0,78,44,37,53,0
은평구,역촌동,1,40,"2,038",280,38,36,23,31,0,46,39,39,61,0
은평구,역촌동,1,45,"1,859",258,30,38,31,26,0,37,31,32,28,0
은평구,역촌동,1,50,"1,747",270,37,16,29,14,0,17,25,52,71,0
은평구,역촌동,1,55,"1,626",242,34,19,39,18,0,14,30,49,47,0
은평구,역촌동,1,60,"1,249",190,26,25,28,23,0,9,24,32,13,0
은평구,역촌동,1,65,"1,024",204,22,11,29,11,0,3,9,17,27,0
은평구,역촌동,1,70,715,142,23,11,2,10,0,1,9,12,9,0
은평구,역촌동,1,75,484,124,6,5,6,6,1,1,5,5,12,27
은평구,역촌동,1,80,346,100,11,7,5,5,2,1,8,4,6,18
은평구,역촌동,1,85,94,27,3,1,1,1,1,0,1,2,1,4
은평구,역촌동,1,90,23,7,2,1,0,1,0,0,1,2,1,0
은평구,역촌동,2,20,"1,576",534,35,54,23,39,0,35,37,32,15,0
은평구,역촌동,2,25,"1,610",435,23,25,30,27,0,46,23,39,32,0
은평구,역촌동,2,30,"2,172",338,19,43,18,34,0,60,20,40,36,0
은평구,역촌동,2,35,"2,039",262,14,21,9,33,0,51,23,22,33,0
은평구,역촌동,2,40,"2,071",174,16,38,25,53,0,28,25,33,33,0
은평구,역촌동,2,45,"1,951",135,15,31,14,29,0,21,25,27,20,0
은평구,역촌동,2,50,"1,921",144,24,15,32,15,0,9,15,23,23,0
은평구,역촌동,2,55,"1,951",159,23,14,25,15,0,9,24,20,25,0
은평구,역촌동,2,60,"1,550",218,19,59,22,55,0,9,27,21,18,0
은평구,역촌동,2,65,"1,191",238,24,28,27,33,0,3,31,30,26,0
은평구,역촌동,2,70,886,190,20,29,4,29,0,2,29,23,14,0
은평구,역촌동,2,75,671,199,9,13,17,10,3,2,11,17,10,14
은평구,역촌동,2,80,439,128,12,8,7,5,3,1,6,11,4,16
은평구,역촌동,2,85,191,58,10,4,3,3,1,0,5,8,1,16
은평구,역촌동,2,90,46,19,2,1,2,1,0,0,0,2,1,2
은평구,응암1동,1,20,976,287,33,33,15,35,0,21,34,11,16,0
은평구,응암1동,1,25,970,238,29,19,16,24,0,30,30,22,23,0
은평구,응암1동,1,30,"1,323",247,16,25,20,22,0,45,20,26,19,0
은평구,응암1동,1,35,"1,355",280,33,26,18,16,0,53,25,21,30,0
은평구,응암1동,1,40,"1,380",190,26,29,23,18,0,32,26,29,47,0
은평구,응암1동,1,45,"1,257",173,23,23,21,11,0,25,15,15,17,0
은평구,응암1동,1,50,"1,147",166,33,10,15,11,0,11,25,23,43,0
은평구,응암1동,1,55,"1,053",150,20,12,24,14,0,8,15,21,23,0
은평구,응암1동,1,60,784,112,14,14,10,12,0,5,15,20,10,0
은평구,응암1동,1,65,652,126,10,3,19,6,0,2,6,9,16,0
은평구,응암1동,1,70,453,84,10,4,1,5,0,1,6,6,5,0
은평구,응암1동,1,75,385,110,5,5,11,5,0,1,6,5,10,10
은평구,응암1동,1,80,264,77,12,6,3,5,0,1,6,3,3,11
은평구,응암1동,1,85,60,18,3,3,1,1,0,0,3,1,1,7
은평구,응암1동,1,90,11,6,0,1,0,1,0,0,1,1,0,0
은평구,응암1동,2,20,935,287,15,25,15,25,0,20,13,10,10,0
은평구,응암1동,2,25,"1,132",268,6,10,24,17,0,36,11,20,28,0
은평구,응암1동,2,30,"1,406",175,6,26,11,24,0,36,14,12,18,0
은평구,응암1동,2,35,"1,358",141,7,18,13,23,0,27,14,15,12,0
은평구,응암1동,2,40,"1,378",101,11,23,11,29,0,16,14,20,13,0
은평구,응암1동,2,45,"1,282",84,6,17,5,18,0,14,10,11,4,0
